inf, 179.306
inf, 162.617
inf, 146.344
191.019, 133.407
172.181, 122.177
155.527, 112.870
141.376, 104.832
130.353, 98.438
120.706, 93.328
111.620, 88.404
103.458, 83.881
96.241, 80.575
90.408, 78.451
86.247, 76.260
82.893, 74.429
80.329, 72.768
78.089, 71.310
76.514, 70.074
75.250, 69.091
74.092, 68.259
73.034, 67.465
72.032, 66.676
71.027, 65.833
69.948, 65.005
68.855, 64.174
67.741, 63.202
66.754, 62.337
65.843, 61.547
64.977, 60.843
64.149, 60.123
63.311, 59.382
62.493, 58.639
61.722, 57.967
60.983, 57.308
60.250, 56.685
59.519, 56.034
58.780, 55.419
58.057, 54.813
57.352, 54.209
56.652, 53.607
55.964, 53.062
55.257, 52.532
54.587, 52.131
53.943, 51.684
53.296, 51.253
52.694, 50.817
52.122, 50.420
51.569, 50.036
51.024, 49.641
50.508, 49.247
50.001, 48.912
49.506, 48.525
49.019, 48.161
48.543, 47.756
48.085, 47.445
47.635, 47.063
47.189, 46.773
46.758, 46.371
46.316, 46.137
45.893, 45.654
45.488, 45.472
45.109, 44.984
44.725, 44.863
44.316, 44.445
43.911, 44.417
43.477, 44.025
43.075, 43.903
42.660, 43.455
42.275, 43.259
41.902, 42.974
41.536, 42.819
41.169, 42.561
40.805, 42.396
40.455, 42.036
40.121, 41.903
39.803, 41.509
39.482, 41.261
39.161, 40.905
38.835, 40.769
38.515, 40.313
38.189, 40.197
37.881, 39.701
37.555, 39.637
37.254, 39.209
36.928, 39.058
36.640, 38.691
36.337, 38.523
36.061, 38.139
35.773, 38.051
35.503, 37.741
35.230, 37.614
34.972, 37.317
34.707, 37.235
34.458, 36.946
34.175, 36.827
33.914, 36.559
33.637, 36.474
33.366, 36.184
33.097, 36.122
32.825, 35.849
32.553, 35.709
32.270, 35.435
31.994, 35.336
31.735, 34.914
31.499, 34.860
31.222, 34.468
30.973, 34.398
30.699, 33.952
30.437, 33.885
30.162, 33.525
29.899, 33.425
29.642, 33.008
29.396, 32.908
29.144, 32.627
28.901, 32.474
28.660, 32.238
28.424, 32.072
28.208, 31.889
27.993, 31.670
27.780, 31.490
27.568, 31.307
27.364, 31.086
27.162, 30.919
26.960, 30.760
26.751, 30.594
26.543, 30.334
26.337, 30.242
26.126, 30.059
25.919, 29.923
25.712, 29.741
25.510, 29.619
25.320, 29.404
25.131, 29.304
24.954, 29.132
24.781, 28.991
